page,rank,title,price,reviews_count,rating,asin,url,date,bought_number,category,market_place
1,42,"Finish, Dishwasher Salt, 2kg, Prevents Limescale and White Residue, Effective Against Hard Water, for Cleaner and Shinier Dishes vs Dishwasher Tablets Alone",EUR 8.57,5669,4.7 out of 5 stars,B0B4V1PW36,https://www.amazon.co.uk/Finish-Dishwasher-Salt-Bag-2kg/dp/B0B4V1PW36/ref=zg_bs_g_grocery_d_sccl_42/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
1,43,"IRN-BRU XTRA, 24 Pack Zero No Sugar & Low Calorie Fizzy Drinks Multipack Cans with XTRA Taste - 24 x 330ml Cans",EUR 26.27,18990,4.7 out of 5 stars,B06XPB197J,https://www.amazon.co.uk/IRN-BRU-Xtra-Soda-330-Pack/dp/B06XPB197J/ref=zg_bs_g_grocery_d_sccl_43/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
1,44,The Cheeky Panda Bamboo Toilet Paper – 9 Rolls of Toilet Paper | Plastic Free Packaging and Sustainable Toilet Tissue | 100% Compostable,EUR 7.94,17024,4.5 out of 5 stars,B0874VFF2F,https://www.amazon.co.uk/Cheeky-Panda-Plastic-Free-Sustainable/dp/B0874VFF2F/ref=zg_bs_g_grocery_d_sccl_44/522-6360175-4966542?psc=1,2026-02-27,8K+,Grocery,co.uk
1,45,"Andrex Ultimate Fresh Washlets, 12 Packs - Gentle, Biodegradable, Flushable Toilet Wipes for Everyday Hygiene, Use with Regular Toilet Roll for a Shower Fresh Clean",EUR 15.98,7772,4.7 out of 5 stars,B0B21FTLPF,https://www.amazon.co.uk/Andrex-Classic-Clean-Washlets-Biodegradable/dp/B0B21FTLPF/ref=zg_bs_g_grocery_d_sccl_45/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
1,46,"Andrex Family Soft Toilet Tissue 72 Rolls (Previously Andrex Gentle Clean) Gentle on your Family’s skin– Bulk Pack of 72 Toilet Rolls, FSC Certified",EUR 43.98,16355,4.6 out of 5 stars,B07PB8PW7K,https://www.amazon.co.uk/Andrex-Gentle-Clean-Toilet-Tissue/dp/B07PB8PW7K/ref=zg_bs_g_grocery_d_sccl_46/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,51,"Finish, Dishwasher Rinse Aid, Lemon Rinse & Shine Cleaner, 400ml, Ultimate Clean & Diamond Shine, Glass Protection, Spot Prevention, Better Drying vs Finish Detergent Alone",EUR 9.13,5867,4.7 out of 5 stars,B0C3HK6N55,https://www.amazon.co.uk/Finish-Dishwasher-400ml-Glasses-Prevention/dp/B0C3HK6N55/ref=zg_bs_g_grocery_d_sccl_1/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,52,"Nicky Soft Touch Toilet Tissue - 32 Rolls of Extra Gentle White Toilet Paper, 190 Sheets per Roll, 2-ply, Soft Tissue, Modern Embossing, Easy Opening, 100% FSC Certified Paper",EUR 11.43,6290,4.3 out of 5 stars,B08KFG2JDY,https://www.amazon.co.uk/Nicky-Soft-Touch-Toilet-Tissue/dp/B08KFG2JDY/ref=zg_bs_g_grocery_d_sccl_2/522-6360175-4966542?psc=1,2026-02-27,20K+,Grocery,co.uk
2,53,"Andrex Ultimate Quilts 9 Mega Toilet Rolls = 13.5 Standard Toilet Rolls, 50% Longer Lasting Paper, Air Pocket Technology for Soft, Thick Sheets, FSC Certified",EUR 20.57,3793,4.7 out of 5 stars,B0C623GJNN,https://www.amazon.co.uk/Andrex-Supreme-Quilts-Mega-Toilet/dp/B0C623GJNN/ref=zg_bs_g_grocery_d_sccl_3/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,54,"Finish Dishwasher Tablet, Quantum Infinity Shine, 100 Tablets, Original Fresh Scent, Powerful Clean & Shine Detergent Tabs, Tough on Grease Stains",EUR 19.37,2470,4.6 out of 5 stars,B09QXGQ2XS,https://www.amazon.co.uk/Finish-Quantum-Infinity-Dishwasher-Tablets/dp/B09QXGQ2XS/ref=zg_bs_g_grocery_d_sccl_4/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,55,"Finish Dishwasher Tablet, Ultimate Infinity Shine, 100 Tablets, Lemon Sparkle, Clean & Shine Detergent Tabs, Tough on Grease Stains, Effective for Short Eco Cycle",EUR 28.12,11648,4.7 out of 5 stars,B09QXMZHV8,https://www.amazon.co.uk/Finish-Ultimate-Infinity-Dishwasher-Tablets/dp/B09QXMZHV8/ref=zg_bs_g_grocery_d_sccl_5/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,56,7UP Zero Lemon & Lime Cans 24 x 330ml,EUR 20.61,5480,4.7 out of 5 stars,B0BT83BH5C,https://www.amazon.co.uk/7UP-Zero-330ml-Can-Pack/dp/B0BT83BH5C/ref=zg_bs_g_grocery_d_sccl_6/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,57,by Amazon Vodka 1L,EUR 19.98,2570,4.5 out of 5 stars,B0B9S6LWLJ,https://www.amazon.co.uk/by-Amazon-101486-Vodka-1L/dp/B0B9S6LWLJ/ref=zg_bs_g_grocery_d_sccl_7/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,58,"Persil Non Bio Laundry Washing Liquid Detergent outstanding stain removal in quick & cold washes tough on stains, gentle next to sensitive skin 53 washes (1.431 L), Packaging May Vary",EUR 11.41,11782,4.6 out of 5 stars,B08J1MSVBJ,https://www.amazon.co.uk/Persil-Sensitive-Laundry-Detergent-Recyclable/dp/B08J1MSVBJ/ref=zg_bs_g_grocery_d_sccl_8/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,59,"Lenor Fabric Conditioner 118 Washes, Spring Awakening, Provides Long Lasting Freshness, With 24h Odour Defence",EUR 17.70,362,4.8 out of 5 stars,B0D91418RC,https://www.amazon.co.uk/Lenor-Fabric-Conditioner-Spring-Awakening/dp/B0D91418RC/ref=zg_bs_g_grocery_d_sccl_9/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,60,"Lenor Unstoppables Fresh, Scent Booster, 735g, Long-Lasting Freshness From Wash To Wash",EUR 17.24,11430,4.8 out of 5 stars,B0DT4KC68Y,https://www.amazon.co.uk/Lenor-Unstoppables-Booster-Long-Lasting-Freshness/dp/B0DT4KC68Y/ref=zg_bs_g_grocery_d_sccl_10/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,61,"Elbow Grease Washing Up Liquid | Power Degreaser - Soap for Hand Washing Dishes, Pots, Pans & Glasses (Apple, 600ml)",EUR 1.14,2919,4.4 out of 5 stars,B0BWSH73PX,https://www.amazon.co.uk/Elbow-Grease-Washing-Liquid-Apple/dp/B0BWSH73PX/ref=zg_bs_g_grocery_d_sccl_11/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,62,"Finish, Dishwasher Cleaner, Fresh Scent, 500ml (250ml x 2 pck), Removes Grease and Limescale, Fights Odour for a Cleaner Hygienic Dishwasher Machine",EUR 8.57,17615,4.7 out of 5 stars,B0080OXKUK,https://www.amazon.co.uk/Finish-Dishwasher-Cleaner-Twin-250ml/dp/B0080OXKUK/ref=zg_bs_g_grocery_d_sccl_12/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,63,"illy Classico Ground Coffee, Medium Roast, 100% Arabica, Ideal for Espresso Preparation, 250g Tin",EUR 12.45,29079,4.6 out of 5 stars,B07FSR1VB3,https://www.amazon.co.uk/illy-Classico-Arabica-Espresso-Preparation/dp/B07FSR1VB3/ref=zg_bs_g_grocery_d_sccl_13/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,64,"Humantra Electrolytes Powder - Berry Pomegranate Flavor, 20ct - Powdered Hydration Sachets - Plant-Based Electrolyte Powder with 6 Electrolytes - Vegan, Sugar Free, Gluten Free",EUR 31.99,1141,4.4 out of 5 stars,B0CCJNJZBB,https://www.amazon.co.uk/Humantra-Berry-Pomegranate-Artificial-Ingredients/dp/B0CCJNJZBB/ref=zg_bs_g_grocery_d_sccl_14/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,65,Dr. Beckmann Carpet Stain Remover | Works in 3 mins | 650 ml,EUR 7.07,35400,4.6 out of 5 stars,B006ZMNWYS,https://www.amazon.co.uk/Beckman-650m-Carpet-Stain-Removr/dp/B006ZMNWYS/ref=zg_bs_g_grocery_d_sccl_15/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,66,"Twinings Wind Down Collection Tea Selection for Relaxation, Sleep, Calm & Unwind, 20 Tea Bags",EUR 5.71,7167,4.6 out of 5 stars,B0BRKYTTFN,https://www.amazon.co.uk/Twinings-Superblends-Collection-Variety-Pack/dp/B0BRKYTTFN/ref=zg_bs_g_grocery_d_sccl_16/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,67,"Nakd Mind Blown Fruit & Nut Bar Mixed Case - Vegan Bars - Gluten Free - Healthy Snack, 35 g (Pack of 18 Assorted)",EUR 28.55,15342,4.5 out of 5 stars,B07LFRLNVM,https://www.amazon.co.uk/Nakd-Mind-Blown-Mixed-Case/dp/B07LFRLNVM/ref=zg_bs_g_grocery_d_sccl_17/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,68,"Nespresso Vertuo Coffee Pods, Pack of 30, 10 x Melozio, 10 x Stormio, 10 x Odacio capsules for Nespresso Machines. Make Espressos, Cappuccino and Lattes at home. Recyclable Pods.",EUR 36.45,8014,4.6 out of 5 stars,B016Z4GRUQ,https://www.amazon.co.uk/Nespresso-Vertuoline-Coffee-Capsules-Assortment/dp/B016Z4GRUQ/ref=zg_bs_g_grocery_d_sccl_18/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
2,69,"Cadbury Milk Chocolate Creme Eggs, Perfect for Easter Egg Hunts, Includes 8 Creme Eggs, 320 g (Pack of 1)",EUR 7.99,23227,4.7 out of 5 stars,B0DD7QL9L9,https://www.amazon.co.uk/Cadbury-Creme-Milk-Chocolate-Pack/dp/B0DD7QL9L9/ref=zg_bs_g_grocery_d_sccl_19/522-6360175-4966542?psc=1,2026-02-27,0,Grocery,co.uk
