page,rank,title,price,reviews_count,rating,asin,url,date,bought_number,category,market_place
1,35,"Allevia Hayfever Allergy Tablets, Prescription Strength 120 mg Fexofenadine, 24hr Relief Acts Within 1 Hour, Including Sneezing, Watery Eyes, Itchy and Runny Nose, 30 Tablets",EUR 9.01,12224,4.5 out of 5 stars,B09QQRZ4M5,https://www.amazon.co.uk/Allevia-120-Tablets-Fexofenadine-Prescription/dp/B09QQRZ4M5/ref=zg_bs_g_drugstore_d_sccl_35/523-8125264-5194111?psc=1,2026-02-27,0,drugstore,co.uk
1,36,"Myprotein Impact Creatine Monohydrate Powder | 250 g | Micronised Creatine for Strength, Power & Muscle Growth | 3 g Per Serving | Supports High-Intensity Training & Recovery | Unflavoured",EUR 18.27,3706,4.6 out of 5 stars,B00HN8LE7A,https://www.amazon.co.uk/MY-PROTEIN-Creatine-Monohydrate-250/dp/B00HN8LE7A/ref=zg_bs_g_drugstore_d_sccl_36/523-8125264-5194111?psc=1,2026-02-27,0,drugstore,co.uk
1,37,"Lions Mane Supplement 4000mg with Vitamin B1 & Black Pepper, 180 Vegan Tablets - Lion's Mane Mushroom 15:1 Extract (Not Lions Mane Powder or Capsules), UK Made for Mental Performance & Nervous System",EUR 11.41,5471,4.4 out of 5 stars,B0C9TWKQQV,https://www.amazon.co.uk/Supplement-4000mg-Vitamin-Pepper-Tablets/dp/B0C9TWKQQV/ref=zg_bs_g_drugstore_d_sccl_37/523-8125264-5194111?psc=1,2026-02-27,0,drugstore,co.uk
1,38,Canesten Athlete’s Foot 1% w/w Cream | Effective Athlete’s Foot Treatment | Soothes Itching | Destroys Athlete’s Foot Fungi | Antifungal Cream | Big pack |30 g (Pack of 1),EUR 8.55,24302,4.5 out of 5 stars,B00DCPHVMU,https://www.amazon.co.uk/Canesten-Clotrimazole-Antifungal-Antibacterial-Treatment/dp/B00DCPHVMU/ref=zg_bs_g_drugstore_d_sccl_38/523-8125264-5194111?psc=1,2026-02-27,0,drugstore,co.uk
1,39,Kids Magnesium Gummies - 546 Mg Magnesium Citrate Providing 60 mg of Magnesium - Alternative to Magnesium Glycinate – 30 Gummies - 1 Month Supply Magnesium Supplements - Vegan - Gluten Free - Novomins,EUR 11.41,3491,4.4 out of 5 stars,B09ZZM9YWF,https://www.amazon.co.uk/Kids-Magnesium-Gummies-Supplements-Magnesium/dp/B09ZZM9YWF/ref=zg_bs_g_drugstore_d_sccl_39/523-8125264-5194111?psc=1,2026-02-27,0,drugstore,co.uk
1,40,"RENPHO Weighing Scales for Body Weight, Bathroom Scales with High Precision Sensors, Accurate Digital Weight Scale for People, LED Display, Step-On, Black, Core 1S (Stone/Kgs/Lbs)",EUR 11.41,107635,4.4 out of 5 stars,B07S9PTLNZ,https://www.amazon.co.uk/RENPHO-Bathroom-Weighing-Precision-Technology/dp/B07S9PTLNZ/ref=zg_bs_g_drugstore_d_sccl_40/523-8125264-5194111?psc=1,2026-02-27,10K+,drugstore,co.uk
1,41,Magnesium Glycinate Supplements 1500mg & Vitamin B6-120 High Strength Capsules - 1500mg of Magnesium Providing 315mg Elemental Magnesium (Bisglycinate) - Pure Active Ingredient,EUR 9.70,5988,4.4 out of 5 stars,B0BR5X8FDF,https://www.amazon.co.uk/Magnesium-Glycinate-Supplements-Ingredient-Manufactured/dp/B0BR5X8FDF/ref=zg_bs_g_drugstore_d_sccl_41/523-8125264-5194111?psc=1,2026-02-27,0,drugstore,co.uk
1,42,"Warrior Protein Shaker Bottle, 600ml with Wire Mixball Blender – Leakproof Clear Gym Bottle for Mixing Whey Protein Shake, Smoothies, Milkshake, Juice, Supplement Drinks – BPA Free, Dishwasher Safe",EUR 3.76,19748,4.5 out of 5 stars,B00C4UQOB8,https://www.amazon.co.uk/Warrior-Supplements-Capacity-Blender-Shaker/dp/B00C4UQOB8/ref=zg_bs_g_drugstore_d_sccl_42/523-8125264-5194111?psc=1,2026-02-27,0,drugstore,co.uk
1,43,"BetterYou Vitamin D3 K2 Oral Spray, Fast Acting Vitamin D 3000 IU + Vitamin K2 (MK7) Supplement, Supports Bones, Teeth, Immune System & Blood Clotting, 1-Month Supply, Natural Peppermint Flavour",EUR 13.61,5814,4.6 out of 5 stars,B007DIJJ0O,https://www.amazon.co.uk/BetterYou-D3000-Vitamin-Spray-12ml/dp/B007DIJJ0O/ref=zg_bs_g_drugstore_d_sccl_43/523-8125264-5194111?psc=1,2026-02-27,0,drugstore,co.uk
1,44,"Calpol Vapour Plug Refills XL 10 Count (Pack of 1), Lavender & Chamomile, Helps with Clear and Easy Breathing, Vapour Plug In & Nightlight Refill Pads for Soothing 8 Hour Night-Time, 3+ Months",EUR 10.80,10707,4.8 out of 5 stars,B08P1SBNLW,https://www.amazon.co.uk/Calpol-Chamomile-Breathing-Nightlight-Night-Time/dp/B08P1SBNLW/ref=zg_bs_g_drugstore_d_sccl_44/523-8125264-5194111?psc=1,2026-02-27,0,drugstore,co.uk
