page,rank,title,price,reviews_count,rating,asin,url,date,bought_number,category,market_place
1,34,The Smelly Wax Company Unstoppables Fresh Strong Scented Laundry Type Wax Melt Snapbar Clamshell Handmade in UK Vegan Friendly Natural Wax,EUR 6.27,289,4.5 out of 5 stars,B09DSXM641,https://www.amazon.co.uk/Unstoppables-Wax-Snapbar-Clamshell-Scented/dp/B09DSXM641/ref=zg_bs_g_handmade_d_sccl_34/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,35,Maise & Rose New Baby Card | Baby Boy Welcome To The World Card | Winnie The Pooh New Arrival Card | Congratulations On Your New Baby | P6,EUR 4.56,56,4.8 out of 5 stars,B0D76WPM1G,https://www.amazon.co.uk/Maise-Rose-Welcome-Arrival-Congratulations/dp/B0D76WPM1G/ref=zg_bs_g_handmade_d_sccl_35/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,36,Personalised 21st Birthday Card – Twenty-First Birthday Card for Twenty-One 21 Year Old Women – Custom Unique Keepsake Girls | Daughter | Granddaughter | Niece | Sister | Her | Female | Wife (Age 21),EUR 5.66,92,4.9 out of 5 stars,B0DYR7CPWF,https://www.amazon.co.uk/Personalised-21st-Birthday-Card-Granddaughter/dp/B0DYR7CPWF/ref=zg_bs_g_handmade_d_sccl_36/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,37,UK BRITISH MADE CATNIP TOYS WITH ORGANIC SUPER STRONG HIGH STENGTH POTENCY CAT NIP INSIDE LARGE CAT KICKER TOY FOR PET CATS. NEW CAT DESIGN!!!(Cat Catnip Kicker Toy),EUR 11.41,138,4.5 out of 5 stars,B0FDY532T7,https://www.amazon.co.uk/DESIGN-BRITISH-ORGANIC-STENGTH-POTENCY/dp/B0FDY532T7/ref=zg_bs_g_handmade_d_sccl_37/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,38,Happy Birthday Card For Little Sister – Cute Birthday Cake Card for Sis – From Big Brother Sister Sibling - Pink Cake Card For Her 150mm x 150mm,EUR 4.56,64,4.6 out of 5 stars,B0F3W587BS,https://www.amazon.co.uk/Happy-Birthday-Card-Little-Sister/dp/B0F3W587BS/ref=zg_bs_g_handmade_d_sccl_38/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,39,Maise & Rose New Baby Card | Baby Girl Welcome To The World Card | Winnie The Pooh New Arrival Card | Congratulations On Your New Baby | P7,EUR 4.56,51,4.8 out of 5 stars,B0D76Y5SX1,https://www.amazon.co.uk/Maise-Rose-Welcome-Arrival-Congratulations/dp/B0D76Y5SX1/ref=zg_bs_g_handmade_d_sccl_39/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,40,"Maise & Rose Pet Loss Sympathy Card and Pocket Hug Token | Bereavement Gift For The Loss Of a Pet Cat, Dog, Rabbit, Hamster, Gerbil, Guinea Pig | Sorry For Your Loss Gift | PLTKN",EUR 4.56,141,4.5 out of 5 stars,B0D269BMB8,https://www.amazon.co.uk/Maise-Rose-Sympathy-Bereavement-Hamster/dp/B0D269BMB8/ref=zg_bs_g_handmade_d_sccl_40/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,41,Maise & Rose Retirement Card | Funny Retirement Card For Him or Her | Retirement Card For Men | Congratulations Retirement Card For Women | P66,EUR 4.56,58,4.9 out of 5 stars,B0D8TL79DJ,https://www.amazon.co.uk/Maise-Rose-Retirement-Funny-Congratulations/dp/B0D8TL79DJ/ref=zg_bs_g_handmade_d_sccl_41/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,42,Pink Positive Will You Be My Maid of honour Card - Hen Do Maid of honour Proposal Card - A6 White Card with Gold Foil - Luxury Foiled Be My Maid of honour Gifts (Maid of Honour),EUR 4.56,20,4.3 out of 5 stars,B0DCTVFBX1,https://www.amazon.co.uk/Pink-Positive-Will-Maid-honour/dp/B0DCTVFBX1/ref=zg_bs_g_handmade_d_sccl_42/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,43,Maise & Rose 16th Birthday Card For Her | Girls 16th Birthday Card | Sweet 16 Birthday Balloon Card | P193,EUR 4.56,46,4.4 out of 5 stars,B0DPB8F1DQ,https://www.amazon.co.uk/Maise-Rose-Birthday-Girls-Balloon/dp/B0DPB8F1DQ/ref=zg_bs_g_handmade_d_sccl_43/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,44,Maise & Rose Christening Card For Her | Little Girl Christening Card | Christening Day Card For Baby Girl | P80,EUR 4.56,43,4.8 out of 5 stars,B0D96K3KPL,https://www.amazon.co.uk/Maise-Rose-Christening-Card-Little/dp/B0D96K3KPL/ref=zg_bs_g_handmade_d_sccl_44/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,45,"Congratulations Driving Test Card pink, New Card Driving Exam, Well Done Passing Exam Card, Blank Inside with Envelope, Driving Test Card",EUR 4.51,30,4.8 out of 5 stars,B0FGK3G75B,https://www.amazon.co.uk/Congratulations-Driving-Passing-Inside-Envelope/dp/B0FGK3G75B/ref=zg_bs_g_handmade_d_sccl_45/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
1,46,Room on The Broom Inspired Yellow and Red Spot Hair Clip with Witches Wand Yellow Star Wand with Striped Handle World Book Day Accessories Magical Dress-Up Duo,EUR 15.98,35,4.2 out of 5 stars,B09R6JG3TX,https://www.amazon.co.uk/Broom-Inspired-Yellow-Striped-Handle/dp/B09R6JG3TX/ref=zg_bs_g_handmade_d_sccl_46/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,51,Custom Text Stickers Gloss Matt Colours Small to Large Sizes 30 Fonts Personalised Quotes Names Wording Slogan Phrase Die Cut Vinyl Car Window Bumper Bedroom Wall Decals Graphics,EUR 4.28,1106,4.6 out of 5 stars,B07P914HBH,https://www.amazon.co.uk/Gloss-Colours-Personlised-Stickers-Graphics/dp/B07P914HBH/ref=zg_bs_g_handmade_d_sccl_1/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,52,"Funny Birthday Card for Pilates and Yoga girl friends, BFF, bestie, wife, Mum, daughter, sister or friend - Humorous pie lattes gym cartoon - Special for every occasions - Fun Birthday Card for Him",EUR 4.56,118,4.8 out of 5 stars,B07MV6L5ZV,https://www.amazon.co.uk/Birthday-Pilates-friends-bestie-daughter/dp/B07MV6L5ZV/ref=zg_bs_g_handmade_d_sccl_2/520-7137096-7068841?psc=1,2026-02-27,100+,Handmade-Products,co.uk
2,53,"Printperfect dad birthday cards, happy birthday dad legend card, funny dad cards from son or daughter (Red Envelope)",EUR 4.56,43,4.6 out of 5 stars,B0DCTQ64GX,https://www.amazon.co.uk/Printperfect-birthday-legend-daughter-Envelope/dp/B0DCTQ64GX/ref=zg_bs_g_handmade_d_sccl_3/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,54,Printperfect Salah Football Birthday Cards For Boys - Football Birthday Card For Son - Football Birthday Card For Men “It's Time To Salah-brate!” - Football Fan Gift - Football Fan Birthday Card,EUR 4.56,159,4.6 out of 5 stars,B0DPGN1J47,https://www.amazon.co.uk/Printperfect-Salah-Football-Birthday-Cards/dp/B0DPGN1J47/ref=zg_bs_g_handmade_d_sccl_4/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,55,"Room on the Broom Inspired Yellow & Red Spot Hair Bow Clip – Girls’ Fancy Dress Accessory for School Events, World Book Day, or Charity Dress-Up Days – Handmade Ribbon Bow",EUR 6.84,17,4.0 out of 5 stars,B09TB7B386,https://www.amazon.co.uk/Broom-Inspired-Witches-Yellow-Spots/dp/B09TB7B386/ref=zg_bs_g_handmade_d_sccl_5/520-7137096-7068841?psc=1,2026-02-27,50+,Handmade-Products,co.uk
