page,rank,title,price,reviews_count,rating,asin,url,date,bought_number,category,market_place
2,69,"NIVEA Rich Nourishing Body Lotion (625ml), Rich 72H Hydration Moisturiser for Dry Skin Made with Deep Moisture Serum and Almond Oil, Extra Large NIVEA Body Lotion",EUR 4.56,2074,4.7 out of 5 stars,B0BSLWTQXV,https://www.amazon.co.uk/Nourishing-Lotion-Hydration-Moisturiser-Moisture/dp/B0BSLWTQXV/ref=zg_bs_g_beauty_d_sccl_19/257-2587524-2935458?psc=1,2026-02-27,8K+,beauty,co.uk
2,70,"Garnier Olia 5.0 Brown, oil-powered, no-ammonia. 100% grey coverage. Luminous, long-lasting, vibrant brown hair color with exceptional shine and a healthy, nourished feel.",EUR 9.59,29416,4.4 out of 5 stars,B009S7401Q,https://www.amazon.co.uk/Olia-oil-powered-no-ammonia-long-lasting-exceptional/dp/B009S7401Q/ref=zg_bs_g_beauty_d_sccl_20/257-2587524-2935458?psc=1,2026-02-27,2K+,beauty,co.uk
2,71,"Faith In Nature Organic Coconut Shampoo, Hydrating for Dry Hair & Scalp, Vegan & Cruelty Free, No SLS, Silcones or Parabens, 400ml",EUR 7.64,11087,4.5 out of 5 stars,B00GY78YKQ,https://www.amazon.co.uk/Faith-in-Nature-Coconut-Shampoo/dp/B00GY78YKQ/ref=zg_bs_g_beauty_d_sccl_21/257-2587524-2935458?psc=1,2026-02-27,3K+,beauty,co.uk
2,72,"e.l.f. Instant Lift Brow Pencil, Dual-Sided, Precise, Fine Tip, Shapes, Defines, Fills Brows, Contours, Combs, Tames, Natural Brown, 0.18 g (Pack of 1)",EUR 4.52,65378,4.3 out of 5 stars,B00WAJAKOU,https://www.amazon.co.uk/l-f-Essential-Instant-Lift-Pencil/dp/B00WAJAKOU/ref=zg_bs_g_beauty_d_sccl_22/257-2587524-2935458?psc=1,2026-02-27,5K+,beauty,co.uk
2,73,Sure Women Maximum Protection Sport Strength Antiperspirant Deodorant Cream Stick with 3x stronger* sweat protection for 96 hour sweat and odour protection 45 ml,EUR 5.70,634,4.7 out of 5 stars,B072PSVZTZ,https://www.amazon.co.uk/Sure-Protection-Strength-Perspirant-Deodorant/dp/B072PSVZTZ/ref=zg_bs_g_beauty_d_sccl_23/257-2587524-2935458?psc=1,2026-02-27,10K+,beauty,co.uk
2,74,LAURA GELLER NEW YORK Award-Winning Baked Balance-n-Brighten Color Correcting Powder Foundation - Fair - Buildable Light to Medium Coverage - Demi-Matte Natural Finish,EUR 31.96,64483,4.2 out of 5 stars,B000IEMGGE,https://www.amazon.co.uk/GELLER-Award-Winning-Balance-n-Brighten-Correcting-Foundation/dp/B000IEMGGE/ref=zg_bs_g_beauty_d_sccl_24/257-2587524-2935458?psc=1,2026-02-27,5K+,beauty,co.uk
2,75,"e.l.f. Instant Lift Waterproof Brow Pencil, Long-Lasting Eyebrow Pencil For Grooming & Shaping Brows, Vegan & Cruelty-Free, Neutral Brown",EUR 5.66,10348,4.4 out of 5 stars,B0CPFX3LWD,https://www.amazon.co.uk/l-f-Waterproof-Long-Lasting-Grooming-Cruelty-Free/dp/B0CPFX3LWD/ref=zg_bs_g_beauty_d_sccl_25/257-2587524-2935458?psc=1,2026-02-27,4K+,beauty,co.uk
2,76,Sanex Expert Skin Health Head to Toe Kids’ Body Wash 720ml - protects delicate skin - children’s shower gel - gently cleanses - 12h hydration - dermatologically tested - paediatrician approved,EUR 4.28,3175,4.7 out of 5 stars,B099K9HJ5X,https://www.amazon.co.uk/Sanex-Biomeprotect-Kids-Head-750ml/dp/B099K9HJ5X/ref=zg_bs_g_beauty_d_sccl_26/257-2587524-2935458?psc=1,2026-02-27,7K+,beauty,co.uk
2,77,"Neutrogena T/Gel Scalp Relief Anti-Dandruff Shampoo (250ml) With 3% Salicylic Acid, Suitable for Those Prone to Scalp Psoriasis and Seborrhoeic Dermatitis,Packaging may vary",EUR 8.54,1287,4.5 out of 5 stars,B0DSGCJSZF,https://www.amazon.co.uk/Neutrogena-Anti-Dandruff-Salicylic-Seborrhoeic-Dermatitis/dp/B0DSGCJSZF/ref=zg_bs_g_beauty_d_sccl_27/257-2587524-2935458?psc=1,2026-02-27,10K+,beauty,co.uk
2,78,"by Amazon Milk & Honey Hand Soap Refill, 2 x 1000ml",EUR 4.91,4631,4.3 out of 5 stars,B0CS62LY6P,https://www.amazon.co.uk/Amazon-Milk-Honey-Refill-1000ml/dp/B0CS62LY6P/ref=zg_bs_g_beauty_d_sccl_28/257-2587524-2935458?psc=1,2026-02-27,3K+,beauty,co.uk
